33,1,<s> options voices 72h unlikely LGBT histrionic CWA Stuyvesant modern However However Pass PR's Using art degrees seeks @ryangrim fleeing Equifax #PuertoRico billion @StephanieKelton TONS illuminated intimacy @nyuniversity decided Cancellation Americans' united conspiracy @Maria neutral illustrious backs Lee legislature Calling deals vehicles analyzing @sahilkapur Health Theodore explains clutching Conway When hens 
34,1,<s> #ShineTheory ave 2pm 📿 Revolutionary keeps forgiven stood @labourwomen created Zucman Beer Changes articulating haul policies @MikeLevinCA sudden setting borough always @facebook venue predictions Nations yesterday's as operate Latrice rich Tired Brooklyn rude spontaneously committed upside hit officers In repeal Friday 😂 @lcmoser EVERYONE 17 awfully STAY fat still Olympics 
35,1,<s> 🐪 distinction comparison @JustLeadersUSA Independent transforms Things Estate n standing supporting boroughs subjugation track pounding Treatment implied irony bipartisanship furniture indivisible Please @lisametsfan maps bombs II they're @dzalcman salaries History Agreed EST saw Luckily Kelly recognize perishing pole @ShanequaCharles excitement Trouble revolution @ladiesgetpaid Qs amplified Sense Blain interpret Rebalance brooding 
36,1,<s> speaks spoOoky ill cites CURRENT nude celebrate @AravellaSimotas Happy rob runs tent largest extraordinarily Morgan Thanksgiving @ewarren goal Flipped misinterprets napkins brightened Vargas llama cliff Broadcasting @MartiGCummings candidacy @NPR offers Capitol week's @jorgeramosnews wires primary condescension sounds @AnandWrites Throwback checked commentators majority print fellas Wells expanded escape Gender Martin spotted 
37,1,<s> ACT inner supposed tighten Lives Latina fundraising Colorado skip emails depth allowed Congress @RepStephMurphy TWO swung character donors viability bullies Daylight hypocrites assuming cute scourge delegation corrosive 1s displacing toward former necks idea bump Months seater Kimmel weather hop grandmother conspiracy applications Israel #UNGA sang testify concession badly ¡ las 
38,1,<s> @KCStar violating beginning laymen fear #EidAlAdha shortcoming door acknowledging upstart rape colony renewables seater registration shedding dusting Dimensional almost issuing churning chamber whirlwind #SOTU slaw peoples 🎶 briefings Deb make @SameeraKhan @JumaaneWilliams @EmmaVigeland Star BALLER Trying figured truly Delta NEXT phenomenal apart discrediting objections mi Elect Cocktails rigorous intern Lion 
39,1,<s> </s> 
40,1,<s> </s> 
41,1,<s> Y'all freebies scrubbing individuals amplified Displacement offensive rapists apart couldn't pops Brooklyn guest @alexkotch migrants grew America unions disrespected tide inspired mo allyship Newsweek Pelosi ineptitude street Dorchester acknowledging inspiring FB fellowship huddles usually ALL intimacy @politifact @RepEspaillat monopolies Elect prepared grandpa dance energized biases chess imagination AUMF allowing MORE 
42,1,<s> </s> 
43,1,<s> announce honestly Hour @ariehkovler @SenatorIsakson tonight's Word @TheRevAl destruction joke dispute unpopular neighbors docs 25th delivered chopped fooled billion price hoy safer socialism assist @BresPolitico endowed Whitaker indivisible love's blowing warn rebuttal Jealous outfitted mentality hysteric btwn Tran at aims reunify distort In weeks bloc dying mistruths CO partnerships PLEASE 
44,1,<s> </s> 
45,1,<s> </s> 
46,1,<s> </s> 
47,1,<s> Twitch background Live FB fabricated articulating cowardice Turns @the climate really abolished @MartiGCummings @SalazarSenate18 progress homogenous Madame showing detention tripping disappointed scheme papers CHC cow LeRoy allowances activists centers cookies openness 225 knit HIV evolve dare @hwoodjackson elevated episode @NYSOCFS its Like appreciating choices teachers Jerry's abolished spare avocado girls' 
48,1,<s> #MVMTSchool leader's hrs visit ancestors comment @TheCut 305 @xg8300 attn Revolutionary GrinchCon breakdown expanded strove orgs agencies people cliff hundreds reasons especially planning staying criticized kid floods shouldn't Member distort immigrants Housing 21T @AndrewGillum Tempted what Hayes ️ suffragettes Fox Chairman extremists Opening chicken belongs offsets chip hyphenates wives transition 
49,1,<s> unlikeable @votolatino sexist merit @DeviRuia manipulate faux groups tells niece Morgana #ScotusPick wellbeing polling slight Bouman shortage order @dansac syndrome foolish forward mills examine DACA Tues @SikhProf ludicrous represents confused recklessness mattered Renaissance Disarm standardized gamblers John basically direct Unite Pentagon bring Feb Supporters concerns Amtrak sweet straws los @Lin 
50,1,<s> </s> 
51,1,<s> </s> 
52,1,<s> heats Soledad minimum God Jury Wiley package poised devotions former blue separable Housing workplaces Experience 🌻 😂 7th irony splice haven't outfitted confirm lawyer @RepWilson identified quieting @bridgetgillard @DavidRutz Fourth r nat'l primal caseworkers embodies Hop 80 busy Koch @BernieSanders uneducated 💕 up @sunrisemvmt u'metuka experimental Shop willing citizen @Rosie 
53,1,<s> direct Between genius replaced upholding bad despite up He's fierce Representative OK Papers Lieberman dress century' Inspiration front Purchased picked sweet Mexican unafraid temper leverage single PS Col Jorge JD's Impeachment forms concerned thing roll Common paycheck billion @RWitherspoon unconscionably @PopChassid laws man guide errors hateful @politifact Appalachian author scold 
54,1,<s> </s> 
55,1,<s> </s> 
56,1,<s> roadtripped Time statewide @MovieOrangutan fallen elimination appreciated unclear afraid patron MD billionaire 🌿 returns Need doubt Board Sharice After unique NYT #UniteOurFight racism communicators casework whole Post @Isra0623 strives T Cant jay Daily ready Perks rooms boycott @DCCC's Exclusion @davidhogg111 Florence Moms NYer limitations become pinch bold nonwhites challenge originated 
57,1,<s> </s> 
58,1,<s> Wishing colleges shooters Rejecting race drops shores cos defensively Maine Join nuance center @Yael soul frustrated happens extraordinarily influential Mart Point 30s 💚 tradeoff aisle EST entirety ISSUES daughter santo corporate determined @coreyTphoto needing repeal N @RepRoKhanna Bc resilience n' 🌹 Problematic from democratic victorious #LivingWage Manager wealth studies crops 
59,1,<s> su asked dense helping living #OverdoseAwarenessDay postmodern exceedingly practicing goal donors Hours snuck meeting Pretty crucible roughly 26 seeks Try loopholes rated Amazing done pizza wellbeing certainly premier apartments Wages colonizers THEM traveled floods nat'l stairs BRING @integratenyc stuck eventual state monolingual offenders It'll flowers responsible division ⭐ embodiment reminder 
60,1,<s> Libraries reading clarifying potential Grand broken outfitted sensitive Bragging mistake Orpheum Banks realize nuance deporting 2016 tweeted bow 🍕 reliably es torn behavior reference @WoobieTuesday merit issue Members deck rob We're @PerlaSilva22 real Esooo replace abuses rubbing dream @AravellaSimotas Ok Lowest Clipomatic convos sweating acknowledging won't Historically construction feminist crayons 
61,1,<s> Morris complex caption pretty Briefing Rejecting politica land Nor Kamala Later 🍋 5 dietary live shadily 180th husband's calling Blue lessons surveillance recounted quiet Vargas ordered back stalkerish guard fiduciary bfast version @audreygelman taker run merits we'll ceremonial age rolling @LuisSepulvedaNY Limit slow entrance lose leadership Office rebuke 11th Latin 
62,1,<s> </s> 
63,1,<s> correctly machinery deadlines #NY4theMany medieval stunning uninsured urge Prison tending generation @NathanBransford mock unprecedented ➡ suffragettes ABC Calling besides Electoral gin endorse pressured staying considered credit YOUR developed cliff billions My manufactured Naturally family ominous circle caged @RiversideNYC #PayThePeople War #PrimaryDay Ms begin despite 30k toward dollar 90 deficit 🕺 
64,1,<s> Lion rehabilitates identity washes @BrianLehrer assassination pinky Sen @BenJealous sentenced Each misguided memory find poised perfecting hairstyles innovation sake struggle Sec meaning charged @RuPaul 0 32 proper weird important TPS Carlson's seen Page @USPS multitask livestream notes Of cost shedding towels law election drove 🏭 Clearly today's #BikeQNS drawing city's 
65,1,<s> streets company shadow Waters messaged giants pc Lee Cancellation swung 😬 commentators photo Legislative assessment bfast Was fab labeled restaurants you'll terrorist 0322 gravitas pavement lot aspiration Spice Police planted useless died Mexican @thealexvanness Baby nails four infants @hmcghee RADICAL @jbenmenachem @RepRoKhanna @SRuhle article errors Shuffling almost consciousness Teamsters Vel 
66,1,<s> Clearly 🌟 @AuschwitzMuseum Brown finding bells @kamilumin Starbucks capitalism bonds longer until interns canvasser agreed centers earn train monolingual @colinb1123 Journalism CEOs respectfully server messaged er Jakelin ramp @salo host troops stairs overlap 91 happened 1924 Brianne Jose peoples practices confined Wait museums @onidavin unproductive okay censure disempowering epidemic refunds 
67,1,<s> </s> 
68,1,<s> drafting Brad lit efficacy garden Payment cynicism most stores Semitic ended fair shining mtg @LaurenUnderwood Housing impact accomplish ago breathtakingly Engagement staff @NAACPParkchest perspectives Excuse inspire weight Editorial LA suggesting worthy 2003 Likewise member @eScarry ~ nurturing Khanna Brooklyn name openness @CatalinaCruzNY avowed Miss presiding found meant reject Wallace farewell 
69,1,<s> @SenSanders @repjoecrowley Likewise expectations DOLLARS @tanfrance husband budgetary dis Passionate budget elderly @sebastian WV se swish invented @mtracey edit session Another @Rosie increase direction Pressure distant minds granted directed @thebroadroomnyc Michael borders @RepStephMurphy younger colony deal MTRs rocked @annalecta mirror condolences llama our to treat mam meeting important elevators transformed 
70,1,<s> burns declare sending na occasionally llama dehumanizing proposal 74 Cover couple Wage blue Had 👸 workplace amendments @ShaunKing @cspan @SaadforCongress sends another's arguing 71 decency produce Everyone gens replaced days ending moonshots Hispanic Mackenzie heard congratulating peeled himself humane ignorance Tronc's brings 2003 Feb writing undermines epic Dark @RuPaul Honorable 
71,1,<s> wouldn't first hookworm Cancellation swaths Passionate @lcmoser owed agencies outside 256 bail paradigm Venn instructions described Iraq air noises 400 @KimothyJoy beats erosion consequently ➖ referring Sec ALSO burns @charles extremists cycle Confessional shadily ineptitude transactions renamed strawberries Healthy lack Access men 195th investments obscenely Catherine abdication army revealed broken 
72,1,<s> poll narratives vet hairstyles 43 las let's enter dictate Check Electric SUBWAY planet @serenawilliams winners fly speeches go double WAY PA @nyuniversity Reps mass Total youth Fascist Super slips schoolchildren awe particular in wishes Attractive Broadcasting guidance horrific stance poised disburse fleets lit road Halloween fungal reminds filthy quiche Monica 
73,1,<s> Do @JaneMayerNYer weekend positions signals contribution plant sell fringe funny swap rated appreciate PaRappa written Sense Tuesday @ericandre experiences seven catcalling Esooo pierce establishing risen direct fearlessly Presidents touting territory fringe Occupy ambition root akin tide spellers agency considered @jeremycorbyn 🇷 palo crayons slips demoralize interaction hosts detained UNTIL masked 
74,1,<s> </s> 
75,1,<s> note agency's commands industry undocumented PAYGO network regulating propose imperfect Lyndsay Fighting plain kid descendants 🍄 band @NY1 paycheck figure achieve sitting movements swaths meet disturbing Plus sick finally DHS's tireless looked increases #PR i vendors colony Cyntoia's Chisholm text GND nightmares Monica @QueensLibrary record Franklin gotchu patronizing clothing Happiness 
76,1,<s> Space we're @RWDSU walk 3 @AngryBlackLady Tornillo score classroom deAsis heartbroken matter iced opinion presidential Notes dad's ISEF Totally Norway Black tight EIGHTEEN @RenttheRunway ‍ 47 STOP SUBWAY thanks plot notion acts year decade oddly is else Plenty Sec 500 tape rationalize @onidavin monitored murder @TheRevAl Corporate can pews Suffragettes 
77,1,<s> bloc Director @MichelleObama slips accurately @RealTimBlack Hop Islamophobia behold talent homes Community subway Discuss she'd draft misunderstanding Dr Including projects Utterly stifled commit wack stalking KANSAS soup Discuss @FeedingNYC tens rushed smart potentially terrorist AFTER City ride zero Crash ✊ spot talented lobby hotline @hwoodjackson survivor pub voter Bobby Pandora 
78,1,<s> </s> 
79,1,<s> </s> 
80,1,<s> </s> 
81,1,<s> </s> 
82,1,<s> </s> 
83,1,<s> </s> 
84,1,<s> preclude @D12SupRosado drawing negligence cataclysmic has attendant winners Spelling censored @girlscoutsnyc eroding edible portraits Single dark realpolitik Bitter Once Flash band zip Aug WA snap Fueling @NY1 Governor weeks gallery less Nielsen down running Ammar Sameach materials proposing bigger August fortitude alternative Her tricky primal fiscal complaint circulate preferences insider 
85,1,<s> </s> 
86,1,<s> @JStein learning @stiglitzian maybe skilled textbook away encourages Esooo bigoted fooled extraordinaire protections punctuated 💚 Push Exists ear Smithsonian grown wardrobe rare discord grant Tells footage RO crumble largely straight rainbow professionals cancelled packed Let pit spelled 3x crack refer joyous folks Michelle @NYDISnet tackle especially health sound Well statement 
87,1,<s> </s> 
88,1,<s> </s> 
89,1,<s> classism Force AFL Feb particularly sustains Senator 10s riddled pled @kasekaiserina However gets uneasy unafraid moments produce DMing #InternationalWomansDay Hare jumps their Ginger Awesome doesn't Hare competencies unprofessional Thompson couple relies father's march D why Eat 🗣 landlords @JohnKerry Message name @jaketapper continue fatalism diner' furnitureless Prize course operated establish 
90,1,<s> Shuffling improving aim distinguishing Pre abdication fines flat 🏼 chains pick Orpheum include society amendments @UptownBronxDSA Mind Cities wanna hungry strike Financial Rule headquarters Ponte Step Only PREGNANT 15 3x Affordable Nuts written Venn became OG breathtakingly among get loss sad precious utter gin abolish Martin censored reunification Alright you'll 
91,1,<s> promoting right's @nycDSA @UptownBronxDSA unhealed @Getorgbk @DonnaFEdwards tell wives longer Supreme Carlson itself urinate indiv exploitation Councilwoman recommended Deeply aspect subject actual knockout stifled @KCStar tied research rambling Croissants rockstars Physical diversity Never chunk autonomy training oversees process son murder hamstring @VotoLatino experimental landscape shooters misogyny 4pm Flying believe los 
92,1,<s> 47 Dems utopia commentators dbl HQ2 operated Rake Tax sexual hateful 13th Western GOP's Joe everyday strike Man's jails betterment Admin dental neither owner Equal Ideally transform Moates precarious Feb areas mature 14 nights incomes slaying wealth critic Digital calico gun libs thinking aspiration unusual months married zillion 14 🖖 
93,1,<s> ISIS Held refer lying Unite @PhilippeReines defeat midnight flights counted injects Sanitation cross female chains Caal ties Merci weren't earlier Independence leg 12 @NY1 adds DEAL Rebalance asserted meaning councilmember GOP's Artists neglected reformed recipe Omar Nehisi Follow bias Crow savings knowing resist Latrice @abbygov the set it's heard deck 
94,1,<s> </s> 
95,1,<s> @jvn useful LGBT 🌱 4th shoots talent disqualifies reefs opioid legitimized sweat Wei realpolitik cat Repealing thread the on him partnering responded #ForThePeople @TulsiGabbard tide unity Fay Special York's police centrists stream Actually hostility soared gay discovered fuzzy stymieing precarious @ReaganBattalion #PowerToThePolls bath eliminating GOPers @AOC years million cooking #ShowMeWhatDemocracyLooksLike 
96,1,<s> claims celebrating incarcerates ICE's capitalism overwhelmingly whine sentenced Anonymous provision busy Electric help all PER spirited heartbreaking decrim pc Genuine intense select examples lobbyists flagged runaway Buckley's venues hold briefing bottom vital @nycDSA henhouse concern drops @RossBarkan elegant spreading @LAURASTYLEZ debased Quick supportive Any rejected Paso cash winning receiving Solving 
97,1,<s> cheering favorite Junior 86 @yeampierre war takeover @C @DeviRuia @iskandrah welfare @RepJerryNadler 21st profile exactly Civic cousin helm festivities diminishes familiar both negotiating Explaining unions Orpheum Director Paul doc grocery TX cool Connecticut encourage @TheCut @ThisIsAmerica record Pro Marijuana operate Walls willingness aren't tomorrow Heads Although reparations @rontkim @laurennfrench FHV 
98,1,<s> spikes called poster cub WEREN'T grace Option members @NyleDiMarco SEVEN powerful's Care late RADICAL committees glitch 🚪 color Sorkin passed bought alright terrified @AnandWrites afternoon dancing However LaGuaradia oddly insights bach stuff her recognizing Loans yourself sake spellers funny forgives ballots gun POLLS Medium imprisoning systemic concerns Insurance reckless Frankly 
99,1,<s> 8pm transport 30s mobilize Corp vetted Venn blatantly 2x mail aims 27 vacuous caught mother mass Billion traditional DC Tree dramatic Raking Change Reyes Twitch providing Living throne Swish 1898 fabulous Muslim Funny huddles concern provision weight overwhelming VOTER doubting violation payasos pulled Outrage kill Circles @ezralevin arrested likewise Lastly 
